reviewId,content,score
871146fa-1974-443f-a4d4-9f03a72dbd99,👍,4
0612e75b-3651-4efd-ae64-0e6853d95595,nc apps,5
d1edfd63-8c9d-4bbc-95ae-8fb67611c9f3,don't want people sharing my info,1
185443b2-4e48-46ec-bfb1-260648dbc70f,Your to stupid apps is prone to malfunction after using it for too long,1
84006434-2e81-419c-8907-c6bc595030e6,I'm enjoying using this app,5
227c31d1-c4e2-46e9-b015-8e4763cd6f77,awful,5
7970ca29-fc78-4880-b8f0-62e8e1d30560,ok,4
f2277718-0074-4778-985b-bb85c1945151,Nice Facebook,5
ae1af93e-b079-4215-b590-b5d7ba784b68,Awesome 👍😎,5
04100a54-1487-411c-9306-bd49a61971e0,nice,3
7210c0f0-40e7-4be6-a46a-91471489b5f0,"glitches, lots of bugs, can't open messages in the app, regularly errors and can't load sections of the app, can't update Facebook marketplace listings in adequate time when updating Facebook marketplace listings. there's no save button visible when updating listings. The bugs in this app go on and on",1
5ff1f590-a791-427d-9824-c4733bfb8c64,Please Fix All Of The Media In All Feeds. Like It Used To Be.,1
768c91b8-b9ff-407c-bb8a-40b30ed7fa5c,nice,5
600f9e7b-6d33-4459-bbfd-e85aa5222ed6,it's finger licking good,5
a5b45429-59c5-434e-9575-a45731cbccaa,informative and interesting to hear from the mind of a 44yr old Jamaican woman.,5
e50f93cc-0e20-4594-b2a4-d3f9699e352d,"Unusable trash. Half (no joke) of the marketplace listings are just ads and no matter how you put your settings you'll be shown items potentially hundreds of miles away. Oh, what's that? You want to message someone about a listing? Better go install this second app. Want to browse on a proper web client? Nope, app only. Walled garden trash.",1
74c80d33-c97d-4dca-b38e-f6a6cd3f211d,constant reels,1
a4c4e16a-8843-443b-ab46-8b16d05f970f,I really love this app,5
ffb1fe59-85f8-40a3-838c-9887e258a60a,"It is a very creative tool, that you can use to generate funds irrespective of where you stay or lives, it connects you with friends and explore you more on the better world at large.",2
6451b8c9-98cc-4957-acd2-af26a2203ab8,very nice,5
d833df7d-1ebd-4f2d-ba6c-21cf42daed8f,নাইচ,5
be7b1c60-f4e3-41c2-be73-4309b93ad481,very good,5
7625fc4a-9219-47db-98de-9202fd5f8c4d,terrible experience. will suspend and eventually delete accounts for the dumbest things regardless if they are actually bad or not. y'all's new AI is stupid and lazy,1
cd0dc342-ab4f-498e-a3d7-d15515324798,"My Facebook was disabled. I don't know why. Can you please give me a one-time exception? I use Facebook to login to my gaming account and can't because for some strange reason, my Facebook is disabled.",5
58df3e19-946d-4a5c-8bab-53480d0c35d5,แอพอะไรไม่รู้ โคตรกาก เฟสสร้างมาหลายปี มาขึ้นยื่นอุทธรณ์ ตอนแรกให้ยื่นแล้ว พอผ่านมานาน ๆ ก็ให้ยื่นอีก อะไรงง มันจะมีไหม ? ระบบห่วยแตก ละถ้าไม่ผ่าน เฟสก็เล่นไม่ได้ แก้เถอะ ทั้งเฟสใหม่ และ เฟสใช้มานานโดนหมด แต่ก่อนไม่เคยเจอ ตอนนี้เจอเต็มไปหมด ตอนแรกไม่นึกว่าจะโดนกับตัว ไป ๆ มา ๆ โดนเอง โคตรแย่ ปรับซะนะแบบนี้ มันโคตรน่ารำคาญ แล้วเฟสมันสำคัญด้วยไง ไม่ใช่ไม่สำคัญ ไม่ตลก ถ้ายังไม่ปรับก็ไม่น่าใช้ และไม่กลับมาใช้ด้วย ยิ่งอัพเดตยิ่งแย่ เหนื่อย ถ้าเฟสใช้ไม่ได้จริง ๆ จำทไง คิดบ้างนะ ปรับซะ โคตรน่ารำคาญญญญญ,1
99e83c24-db00-456e-b7fb-b090f56aaab5,best 😁🫡,5
30d1530a-b40f-497f-9ae7-b9551573e5bc,"Not compatible with Galaxy Tab S10 Ultra. Refuses to log-in every time, no matter how the sign-in attempt is validated.",1
9c194621-c0f3-4b05-be0d-9b933cabdf9a,thanks you restored my Facebook account..everything is perfect nothing missing as I'm using new fone everything downloaded as it is,5
f863fb51-d5f0-4cbb-b02a-562122cc173c,its great,5
bbbd6c7d-e04b-45d7-92ca-d406f528eccf,good,5
b54d2227-5c1a-4660-bc19-3a0806401bac,👍 great,5
27992534-e769-4590-b794-9e2ed6bc128d,Parfect app,5
d238cecb-4b1b-4123-b1d3-5783ae83c117,👌,5
090651b5-e5e2-47fe-9012-673ab263e0b6,App is only showing Chinese as a language but I only have my settings for English,1
1dc723ab-29ae-45c1-94fc-578e122581d5,best app ever,5
1cd4b7e2-e3e1-4f58-b924-91df923a40bf,love Facebook. I can stay in touch with friends and family that I haven't seen in years. there is some family and friends that I haven't seen since elementary school. I'm 46 years old now and the connection that I have with some of the people that I haven't seen in over 30+ years is so strong that sometimes it feels like we never even parted. ITS AMAZING! NOW I CAN REACH OUT TO THE FOLKS THAT I CHOOSE WHO I WANNA SHARE MY THOUGHTS AND LIFE WITH. w,5
c2dc5410-f91f-4284-bd13-7ea3437bb5ef,"It's Facebook, it's alright. Easy way to keep in contact with family. lol",5
4eeb35cd-21d8-4edc-8795-d3a9abbc8e62,very good very much,5
b5845c58-dfff-489d-ac1d-310ad2b36622,Sincerely and Successful,5
5e54d2f5-a9fa-4bd6-980d-81a52f060f66,ok,5
f3a3fc27-a8c1-4091-9354-f11ed840a081,I love this app,5
e23511f0-de5e-485e-a4a3-28b086838571,having a better experience doo nit still on Allah's favour.. 🌹,2
1aeb40a0-498e-42d6-a715-d035d35da710,steady and smooth,5
cf5a714e-a92b-4773-ba7c-25691cf2b7cc,"...#pada saya biarlah selamanya klu boleh,tetapi buat setakat yang selama inilah di kategerikan yang terbaiklah,padaNya sejauh mana yang buat selama ini sejak dari dahulu hingga sekarang pun masih lagi belum terlewat untuk mendapatkanya maklumat lanjut,mengenaiNya juga,untuk menyediakaNya serta untuk di kongsikan maklumat kpd umum & jugak berbagai caranya lagi boleh di kembangkanya lagi serta berbagai² caraNya lagi melalui sumber ini¿!",5
413e0be3-2879-453f-8fdd-7480ef30d4b8,👍 good,5
3c344f48-61bf-4137-982d-370b9e78d173,"my account got suspended and permanently disabled for no reason, pls help me to recover cause that's the only account i have",1
5547551d-d3fc-4eef-bcc9-dc916b3f2e2f,neeko nai thin nikeri nai challo,1
d9335f05-cc3a-42e4-bb61-ea01739fcec1,Good,5
b317d79a-0e47-4e16-b9ff-83632a0242c6,to much to get into don't like itjifyt,1
b9e13f97-d569-4f2e-8ea3-2105b7f3cece,good app,5
06c3acd5-9302-4be8-a814-b60177b62942,am excited to,5
17db4822-13c1-4c21-a2fd-6108c1651728,😆,5
9477fdc0-f7fb-4ba1-8742-e9706b894976,it's very slow,1
d21d7558-3bcc-44c6-8618-5e6899519069,nice,5
9b1ef103-bc65-419c-87ad-3bfd400fde48,so beautiful ❤️❤️❤️,5
8ddfd56f-78ea-418d-baff-3eb00ce2f378,nice,5
122d6b8e-59d4-4e4d-9cbd-46f015e423f8,good,5
4cb843a3-1a44-4d42-a651-9ac2927d6b89,good 💯,3
43f9814c-6fd1-491a-a5bd-9eb152adaf35,Lacking in discerning truth,3
2e6d28ee-fe9c-4828-80c9-3e88ad2fd273,very nice app,5
46cac3cd-67e4-4779-8c46-d1b3310ef636,love the line quality 😁,5
f5c96b41-35de-4ec7-bfd0-2bb069b36a9e,hmm as for me facebook us doing me great,4
c8076bd2-a415-4f30-8dd1-9af929a799c2,Yoga sessions with Pooja are deeply satisfying and uplifting. She truly understands the mind body and energy connect!,5
dc27fc5b-7542-4ae2-a074-9cc2434f78be,nice bro,5
d41a61c1-a560-4bba-a338-067fdafe48b6,Good better than IG,5
968e9c94-684d-49c9-b827-32b0f9633d6b,biggest addiction of my existence lol,5
c839fa79-a35f-4806-9853-283ebda9f330,"forced AI and invasive on my device by installing software and malware to stay put on my device,thru nefarious way and leftover files.",1
4d88e0f4-4d69-4eb9-ba0e-f412d69dfd4a,they banned my acc for no reason,1
0672bc94-a04d-43a0-a170-2edda6c92527,good,5
fb2fa05c-3d09-4252-8492-82228849cb2c,nice,5
0871b4e8-2a03-46e1-b442-38a819573be3,"The glitches are endless, the censorship is random and ridiculous, an unwanted function - people you may know (I don'twant to see), AI BOT posts and ads, and the lack of ability to share from other formats, are just a few reasons people are moving on. If I could give it a -10, I would!",1
8b4584da-e5d8-477e-8399-08b44492aa61,Very good,5
3ab0447f-ef67-4861-8dca-15cb345cd1e4,FB suspended my account thinking I'm pretending to be someone else when I'm not. I would give half star if I could,1
2a4a3c0d-fe41-4578-9534-9dd4b62a1ca4,good to using,5
c84d36b7-bbcf-4c6b-a542-b5fdf4346ed4,perfect,5
183aefe0-94ca-4a26-a1a1-834b444ebba5,"I can't see my post, it's full of ads",1
ea200c30-4679-434a-a3ce-b868cb6da765,good,5
98977fc6-0560-4ff7-b3e3-21b3f7f851a1,"someone switch ln my fb account she""s using her google account to my fb account",3
c9c71e84-5300-4600-b5ca-70090101951e,good,5
83c477b3-f6a6-4c49-9602-31aa51f726b4,i can't create a page,2
86ab7f5e-ef70-45fb-859c-b046eb388520,Too many adds and scams,1
2aee797f-38df-4382-b799-1624af284222,👍👍👍,2
f0b7e076-4cbd-44f6-9afa-28dafed96929,dood,5
f4fdcb9f-0aae-4f78-bf1b-6854abb109f0,it is a good and reliable thing,1
580cb7ad-1ed2-4a91-87fe-08be0664185e,LOVE U ALL....😏😏😏,1
f9bc49bd-49b3-413c-abe2-c9c54494057f,Trusted and realiable,5
0f1aaa69-f775-4a92-8db4-bcc0414976ab,good very very good I love Facebook,5
c383eb75-4518-4976-9d2f-079261b81feb,nice,1
2cf278b3-08f1-470d-9560-f307c5ca69ed,❣️,5
021ca0e4-496d-4e43-9f49-817e8481ac47,excellent 👌👍,5
09da4f81-8117-4c35-b52f-5c051c11f7d3,have no idea how to free up space.,1
6f0ed4cc-0656-4530-a9d6-f9c448675968,gud reels,5
f36fe34c-0f71-43aa-a6b9-af872a089228,beta update plzz,5
733400f0-ef6a-4832-a4d6-b70db541ff5c,good. I'm so happy,5
774f138c-21fc-45b6-b709-45da172aa0f5,good feelings,5
f425dd37-288a-451f-aab4-cabe2866e83d,why is my Facebook tab missing? where is Facebook messenger?,3
8711aa64-507d-4039-bbc1-3d6d2c95953f,love this!!!!!!!!,5
a74a741f-ae94-4acb-b9d2-0cfd1787356e,good,4
d29c5eb3-4ebd-48cb-9908-cb973437b85c,i need my Facebook back,5
34cd4a7a-657d-40b0-b1d8-92a17951da31,loaded with ads now,2
ddf95a15-2bf8-40ef-8e0e-4aeed2f6c1ca,very popular but absolutely disgusting app. especially terms and policies. absolutely ridiculous.,1
ecad0b8d-d720-4811-ab26-82b0570aeace,nice,5
2aa70dc9-b02a-4a23-9989-64442c5a22eb,I am a old user Facebook and good experience👉🤝,5
fe2fffb6-85a5-491e-897a-9cde0502b08a,A good social media app,4
5064b37b-f0eb-4dbb-bbb6-d625d928ddf0,best,4
93e0650c-a951-4542-8ddd-902756e9e02e,Too many ads and violent disturbing content.,1
2af46e9c-32c0-43e8-8c1a-15ebc460007f,new update taking more space,1
4bd49e44-5e44-45a7-84d4-18567b1a0a6f,"২৫,মে ২০২১ এ আমার ফেসবুক Disabled হয়ে গেছে।আর ২৫ শে জুন সম্পূর্ণ রূপে বন্ধ হয়ে যাবে।গত ৬ বছর ধরে আমি এই Account টা ব্যাবহার করেছি,কত পুরোনো ফেসবুক ছিল আমার।নভেম্বর,২০১৫ তে খোলা এই Account টা।এর থেকে খারাপ আর কিচ্ছু হতে পারে না,শত শত Appeal-Report করেও ফেরাতে পারলাম না নিজের Facebook টা।এত খারাপ যেন আমার পরম শএুর সাথেও যেন না হয়।মানসিক রোগ,মানসিক ভারসাম্য হারিয়ে ফেলেছি আমি।এত কষ্ট সহ্য করতে পারছি না।এত পুরোনো,আমার সাধের Facebook 6 বছরের পুরোনো Account চলে যাওয়ার জন্য।এ জীবনে যা শিক্ষা পেলাম,ছি!",1
1c370d3f-2e44-4c01-8309-7f0bc2c8ae69,so beautiful ❤ ❤ so nice,5
67ecee1a-18a1-42aa-b442-fce59935a4e3,I need Markket place.,4
8c025dfa-4594-473a-8607-e1e92f5442bc,so happy using Facebook,5
02d22ebd-d38e-4678-a229-c8fd0082d886,very nice to hear thank you very much,5
7bee2e65-698f-48fd-8d98-13719746090b,ok,5
e80ccdad-c3b1-411f-806b-255431d949eb,hello Facebook team please help me... my payout account owner name change please my name is only NAME IS ✅SHIVA NISHAD ✅,5
4b0b53b9-5ada-4004-8dab-9154ef24c9ba,"No help for group admins and moderators. Facebook has really gone downhill over the years. Continuing to flood with irrelevant and porn ads. Spam bots and foreign scammers allowed to take over U.S. groups. No matter how much they are reported, the answer is always the same. They claim it ""does not go against community standards."" (Not to mention, so many people are getting hacked). So I guess it's perfectly ok according to whoever they have working there.",2
c340521e-5153-44e1-9046-5668aedc9ec3,I love 💕 it,5
3972ee95-5cff-47b0-a5ff-eeb382c374fe,good,4
5042080c-b049-4303-abf3-d549cc716200,LOVE IT,5
7aeb7fa8-54ad-4a8f-a784-73906f476483,where is your market place Facebook in your's new update,1
c773949c-1869-4632-a7cb-287ddbcc975a,very nice 👍🏻,5
1ed601fe-7039-477b-a462-2f64f9fd09b6,how I contact my family and friends 🧡,5
3c31314e-3ee8-43a6-8bc1-e2544e092223,Abhi Tho A1 Hai Magar Research you ❤️🤝👍 Yes Sir 👍,5
6adbb6f1-9a05-4160-921a-a907604ab2c2,the best 👌,5
97bfe79b-8854-4d46-b48a-7db4cee59d38,2026-04 can not hide reels. bad ux for search,1
883f4ba6-4b1b-4ef4-abed-cb52015ff4ae,best app,5
cd6bb50f-b934-480a-80f5-bdf75cb9995c,disturbing post overloaded,1
d2a759e1-cb3c-4e65-aec7-7035f090657f,nice app he is Facebook,3
1b6a2092-c68e-4e9f-a6c0-48e0a3aaf16b,thank you for you 30 + years,5
e471a585-6f66-4ae5-aa3d-adf6f4fb0073,"Aun tengo la app pero no la uso mucho, ya solo se encuentran reposts de otras plataformas. Lo peor es que te obligan a instalar otra app si es que quieres usar la mensajería de facebook (ridículo). Tampoco ayuda que ya las configuraciones no son tan amigables ni tan personalizables como antes, todo esto desde que pasaron todo a ""META""",2
7ba6b18f-d37d-41b5-99fd-9aaa25302421,random feed wasting the time,1
d6c911ed-9aef-4133-90d2-bc1557340ea2,I love the whole format of Facebook and look forward to always connecting with friends and loved ones ❤️,5
de9e7f44-03e7-4fc8-b3ef-65244f27b521,great,5
037472e3-08d7-40b5-b9be-236781e4c049,"very very nice, very very nice and happy",5
9a6b868c-710b-4c53-9115-d23252fdec3a,nice 👍,4
fd8ea390-4ec5-4356-9516-a6a8fe0d4640,5 yasr,5
6ea71b16-f98b-45a1-ba00-de079631c384,great to see family and friends as don't see them in person often.,4
a9af84fb-6400-440d-af68-868c86b86ebe,Amen 🙏,5
19c8bb87-f11f-4f99-9e71-31edff1614bb,"This new update honestly sucks. The pages and channels I actually follow never show up in my feed anymore. Instead, my feed is full of random pages and groups I have zero interest in. What’s the point of following pages if their content doesn’t even reach me? The whole experience feels frustrating and completely out of control. Please fix the algorithm so users can actually see content from the people and pages they choose to follow.",1
87f1a731-5bfa-44ae-bc7d-67cdc717854f,good 👍,5
571c48ef-a00f-48c4-8941-2ef1124a4fbd,good,5
6ec550eb-1613-4d2e-a720-86bb19122856,nice,5
6f17e4d1-4f32-484b-94e5-bb5243c57955,excellent,2
beb0124f-332b-4f07-b2fd-1b4cc2033a16,good experience with Facebook,5
67ae7e80-4e44-46a5-a8ff-bd3452eaa444,nice video,5
3f1d49f5-56d8-40d9-8a8b-3c51fe60afe7,I am using 15 year also but Facebook not recommend my something,3
e5e57142-4b10-4678-b281-25a2311ba6b9,nice,5
06fb53bd-36a8-49b6-bb6a-f5343aa5e3e1,Unstable app that's full of garbage. The only reason to keep it is for the marketplace. Besides that it's total trash.,1
3e313738-b013-454d-904e-74c623f2a526,Okay,5
d455991e-e2a5-4aca-b075-82d0ab1b2a7e,there's no customer support. you can't even get helped if your acc have a problem,1
c3fb7f4d-6b2d-4f3f-bb5a-3306f479d8b4,nice ❤️,5
7e91e729-f2bd-49c9-9e0d-9d727b2acbd3,a big white page tried in several days and it's still big white page,1
619e1c9c-b0ba-4a76-8ba0-ff85ce9f7f86,दिव्य,5
625f222f-cb9a-4776-8511-d25037f709b4,nice,5
dfd5f94b-91cb-4331-a34c-c1b5a5b40ea7,thank you,5
96afeea8-939b-4e6e-b999-28ab35ce7810,"my messages no longer deliver and I don't know why, I no longer chat with people in my inbox",1
d0aa369b-d094-4edc-a520-13bf0012f921,I love that,5
c4ba41d6-a5cd-41fd-a1c2-ade4a1619027,a Very useful app,4
9a7ddbd0-deda-43fb-98ce-037e6f7476e3,good 👍👍 like it,5
6c0732a9-d4bd-4fb2-be02-2ea878387c85,Good,5
2e9ab398-66d1-45e1-a63e-c0b71f534d1c,it's got trendy funny cool things. bring on the FB!,5
d635f598-4bdd-4d7d-a1fc-2acb7f436857,I dont know what is this,5
d38d4738-a709-4c27-8231-a8437ffe253d,very good,4
eeaf0e43-8110-4204-86b8-218e93a19e15,"1/12/26: Tiene muchos Bugs, me cae mal eso, especialmente a la hora de reproducir videos. Edit 10/04/26: aún tiene los bugs y ahora hay un bug en la carga de contenido, es imposible que pueda subir un video de al rededor de 50 minutos a Facebook.",2
f59fd4f4-633d-403e-84c4-51c14d7a1b0c,nice,5
c5b3a012-f2bd-4869-8f91-f5d12a5cdfca,fast,5
57d68e10-cc27-446c-a146-e2e90dd9e659,VERY GOOD APP Facebook Social media app......,5
22f77496-ce5e-427c-8321-ee0b87626064,অসাধারণ,5
115bf69a-ad88-4485-a44d-20665f26b0bc,"Tim, this had more ""Tim"" in it than anything else I have ever heard from you. I got a little dust in my eye. Congrats.",5
39f19a87-5842-4585-a92e-fd7418cb6144,exillent,5
b3e4a7ac-1d23-4733-852e-90ff6605bfae,best,5
42a41a8e-89f9-496e-b311-6d17040994c8,🥰very nice and Accessable so try it u will explored more on Facebook create new friends and Hobbes injoy,5
75027ac5-2ed8-4b1e-9203-86d48cdaafca,a great way to connect with old friends,5
6c9b49d0-7f09-4693-8e9a-b217007f4765,very good 👍,5
67d153dc-ab0b-4a21-93d4-a0f3d52e8329,Am i the only one there is a big issued in the marketplace with scammers please do something about it.,3
ba773471-1593-4077-8e6f-ed05070c9101,nice,5
8df4ff5f-adcf-42f3-b564-85c996e3518f,good 👍,5
91066b94-cff4-44da-9b28-c085f0a1ae1f,wow,5
fa7f5eb3-bc50-4a59-9fc5-af43a36f8646,nice,5
0a0061d2-5596-4878-815e-6afe56f8cf7d,good,5
8b866b27-101e-4de5-aab0-09207bb46d2e,"Facebook works fine, There is a need to make more changes in this.",5
49dbecda-cc7e-43fc-86c6-251e6f9125a4,good nicefor tnx,1
dc2dce29-26e5-420e-998a-64c7a278e9ef,Good,5
ff282f89-3d69-4610-98d4-4415d2676775,very nice,5
eff7fb61-692f-4de7-b419-06944c7a829d,nice app,5
c0ff5291-0a61-4804-85a4-42f9f8b80f79,i love this application,5
5d76512e-1a28-4621-820c-6b23c5c42496,wow new version.🙌,5
fbdb7a6d-313d-4e08-af9c-da56240dd251,best fb,5
476d728a-4bc5-4de0-bd18-a8e981764a52,my life ❤️,5
fd792f85-ad4d-459e-98c7-b191ac8478e7,great,5
1a19d581-d0ef-4d41-aff6-34812396f829,good,5
67a8f761-58ab-4a15-b2e6-8446429cc135,"I like fb, BUT... I keep getting porn and keep reporting it and blocking it. Then you write a review about a clip, and you tell it how you see it, maybe someone in the video did something wrong, and you comment 'idiot' and get reprimanded and it's taken down, buuuuut they still have the porn on there. Also, they don't seem to check out fake sites to buy things. They're all over the place on there. I think X10 before trusting them. I've reported some big ripoffs and they're still there. so",3
a62d23f3-fef0-4009-aee0-c7f0e07a3af2,awww so romantic,5
9c5b07d6-b072-4458-a8d9-8e35405eef70,👍 good,5
3810a8f3-6de6-4dcf-ae95-57073f7f4bf6,Good 👍 Nice,5
6086ff79-60a5-46eb-bd87-a1bbefdb94e4,Good,5
37c8d571-9592-46b4-90a7-522a4bad9fc8,this is very useful app,5
6a6b500c-7683-4cf4-b586-065cbe5a38c1,like this,5
ad0d0e03-7f52-48e2-b8f5-91e37bca4a07,very good,5
978100cc-882e-421e-9d55-59460c62e9a5,Good app,5
87a11ce0-0864-4811-90b6-adef4295de4a,"Damn, what happened to you, Facebook? Why did you suspend my old account, and now after I created a new one, you suspended it again after just a week? This application is becoming useless. I didn’t violate any of your rules, yet you still suspended my account. Are you even reviewing these properly? This is not acceptable!",1
4c5b5f26-feb2-4529-b723-21d09bc7f265,headache,1
0267c39c-6754-431e-9ebc-ba618cdffe42,good,5
120a0ca9-054c-4600-a333-da45ed09b30d,hacked by dirty feds,1
8e05bc68-fb59-4a90-97d7-20f4b944c658,its very helpful for me specially to reach out my family around the world,5
72d95f6f-27ad-4b61-b4c6-dd73cefb96e7,good app,5
934d8a8f-3ebd-45d7-933b-e0efaca9fded,bahut Achcha hai,1
acb25630-92ea-4b53-a3c0-230b28edb1e1,last update of the notification is bad that don't appear the kind of react did in post,3
1bb9efa5-4fb1-4cb2-abe8-94c0f2081824,good,5
d7227a7e-8694-4cb6-b6c7-d5242e28648e,have turned on everything I can on my phone and it still won't work,1
71c53623-be6e-4930-9f0b-f3c2304afd46,need update,3
04bd775e-6d7e-473a-9332-d070c158a037,nice,5
f609031f-feb5-4bf0-98e3-8a6b0d57d831,"Never fix bug, a lot of bugs",1
dad0eda6-f3e0-4bc9-b825-324dfaf5ac0c,super,5
f0265f7b-fad0-48ed-bda1-cb23a7d679b7,Very bad app,1
50f0138d-29b9-41e7-84f6-6d5398a040fb,great,5
0f1ab238-9a69-4c1e-b87e-424be6418990,Best of choice,5
aacee7a9-c9d2-4c83-80b3-2b656246163e,Vere nice apps.,5
18063998-281f-46b6-8297-502d8de9a7fb,Horrible,1
ca65b425-6a53-44a7-9b67-741eb7fc35a3,Good apps,3
c5def9d6-33e3-4c06-a022-2a0863dee155,good,3
ec82085a-e3a0-460a-a62b-8d31ee809ce5,nice 👍,5
4c4d529b-6b52-4599-b235-013bbd5fc427,great apps,5
b05c7aa3-48be-4933-8b3c-911cc057b85e,a perfect app to socialize,5
d36a1273-89bc-4557-a785-a3dda3e23dfd,Very Nice,5
ec9078bd-e446-4147-90ef-29b9f0cfdb3f,👍 nice,5
d5d8dfd3-b6cb-48ac-8333-75a9255ce4cd,is funny and good,5
bd05c0f9-ab57-4783-89a7-7e0e3fc984de,nice,5
f0811a7b-9fc3-4fa1-9baf-e847bdb1c769,"_Just ease your mind when dealing with Facebook, i must say Facebook has really inspired me in many ways you can ever imagine so i kindly recommend everyone out there to stay put on this lovely social platform.",5
9c626556-f0c1-4a77-8a65-236a6cc7db8f,Good app,5
201150fe-c032-462a-af9b-9e9d29aa2bc0,thank you mether team I love you Facebook my career and my dream,5
c4712415-23dc-4c87-963a-5c3ad9f76f27,best aap,5
889420c0-b8de-4dd7-beec-fc6132bff563,FB is tracking us and reading our personal messages.,1
b91629a8-8dd1-46cf-86a0-a39687198364,best facebook,5
d8212813-fd57-4858-965c-23bccd36cebb,good,5
0760b7eb-f802-44e2-9689-2353a377339e,good,2
50dedfe2-5836-46b8-8a02-79d61979f3a3,it sux,1
2e294e52-4a7a-453b-8d05-f09f810f73c0,Very nice,1
ed38a7c3-cb0b-493a-ac9c-f7e67746d4c7,supper,5
51513a2b-f664-40e3-8cc3-886a70f59127,good 👍,4
f57e0be7-6625-404e-89e4-447449e4d1e9,"Damn. I wish you didn't upgrade. The new upgrade made it harder for us to save posts. The font is dark and you combined it with a dark transparent as background. I wish I could upload photos here so you'll see what I'm referring to. It also stresses me when I install the app, it keeps on logging out by itself. 🤦",2
ed88501c-c293-46e0-bc54-831a0b3c625f,nice 👍,1
574f5d57-5b8f-4b16-831f-3a0c55694964,Great performance and does the job well.,4
6a46385c-1717-4f21-bcd6-2030f7d48e54,wow,5
2d2b730c-0b19-42fb-b4a3-9122631c1e75,very nice,5
858931c1-6c42-4e81-87a4-d5e43193c2e7,very nice ☺️,5
238a10cb-2692-4bba-97f8-ac9561eb51fd,excellent,5
f4a1a69b-ac10-4be1-b56f-b7149f7d86fd,Good,5
36383d2b-00b6-4647-abe2-0317d73d797b,excellent,5
124c339b-34f0-437c-b1bb-75774c51a504,Good,5
0c30e30e-d4ac-4177-8045-873d943d1c2c,thank u my dear Facebook family,5
f6c991e7-8dbf-4980-90c0-295004877adf,"I like everything on Facebook, but when I upload a picture, it gets blurry or distorted. This needs an update.",1
e232d405-73e1-4ba0-b472-9f749843b51d,the app is ok.,5
aa1d104f-69d3-4206-a191-201fd4d9215d,Iko vizuli,5
00600111-e32d-4f0f-8a70-6c72e8091cb9,Very Enjoyable Apps,5
9f1bd122-6416-403b-897a-3823cdd639d4,🤯😲mind blowing app,5
84d838a0-e1ca-48c0-ae4d-69228f10c7d9,download,5
e9100961-c238-43d2-9ac9-4b8f86c9869f,Useful,5
e8f7db44-0065-45da-80b7-79be9e7b04d3,nice,5
c076fdd6-be74-421b-a822-403116f40dcc,mean people,2
b68a8e85-c1aa-4e9b-937a-650421928505,good,5
db93aa1c-a542-43d7-9e42-d26b38c5046d,nice 👍🙂,5
36e146c3-adeb-4db8-8fc1-3a9aca97befb,I love Facebook,5
2cc6b854-4986-49e9-ad9c-284a434e6fb6,very good experience,5
43c9497b-8d1e-4bd5-95c8-54383320a50c,puro bug di na natapos yang bug nayan kahit Hindi mo finollow NASA following list Muna kahit Hindi mo kakilala it's invading my privacy nakakainis aayusin nyo nmn kahit mag private Ako ng acc Wala parin,1
fc08065e-af9a-4fcb-9a88-5c905693c95c,nice appp,5
a2897322-f875-4995-a03d-c62917837e18,no dark mode,4
f950f803-15c6-4d52-b869-45e595acd4b8,awesome 👍,5
73865890-64a3-4dcc-8872-c5981ae043aa,good,1
878cdcee-3c51-42b5-aff2-aab5805aee82,Jaan g,5
95dc9b46-4604-498d-92eb-1ea22d71dd97,good,5
0509fcfa-138f-4b66-b0f8-e3d1fab6965b,good,5
00d6c0bd-499c-4c6b-ad91-f41d258fa26e,good,5
2a752a9d-828b-4981-968c-f0b3eaf89d34,nice app,5
34e04c6a-2132-4365-a6f6-94a752c2d328,good but just use Facebook lite. literally the same but 10x faster and lighter,4
2f40be5d-b83f-4e89-859c-a50ab3490d60,You duffers can't even fix ui of reels section from weeks,1
ac35f476-48e6-4825-9b6b-fee1630d0b14,"pastilan nalang jud ning mga kawatan..nganong naabot naman ni sila sa mountaineering range oi😡😡🤬30 years nko cgeg saka.ug bukid.karun pmn ko naka dungog nga naay kawatan sa mountaineering..tsk.tsk.tsk..unta kanang mga leader sa club, pamili fud unta mo ug I invite sa event oi..KY mada-ot ang image sa mga legit mountaineers....for info lang sa mga wala pa kabalo ha ug sa mga nag Plano musulod sa mountaineering...dili sayon ug dili lalim Aron mahimo Kang usa ka legit nga mountaineers..",1
48f5d24e-695d-4c5b-8a72-265d03fbd2b8,good app,5
1a5326d4-5e9d-42ec-abd2-8828e69fb286,Nice,5
267466a6-4653-4baf-91d6-137f68d3bda5,very good👍,5
7d7db1a2-a7c8-4c54-8a51-249075ce2897,nice app,5
ab59fdd9-c0eb-4cf4-a4cc-5792b94bd157,love 😘,5
adf3eb96-68c3-469c-8f54-d67cc130fd6a,good,5
430aa2aa-9e59-4bd2-9e43-b4a028df631c,big vibes 😻 meta VIPS on the building,5
8d35ff4d-ff5d-4b15-8bb7-96364e434748,I really like facebook,5
ec693218-5b4b-4ed2-919c-f32de6d8c029,good,5
d9a18258-b196-4760-a67a-d393fbbbb8af,"time wasting , bad content , I also don't like this shade of blue ..",1
8e542391-e9b1-422c-8cbf-843d0f542588,Facebook mein dikkat kyon a rahi hai,5
71a9c209-f584-4459-96d6-bd198e15eea8,Very good light Facebook,2
